scenario,mode,strategy,seed_code,seed_value,days_survived,ending_type,ending_cause,encounters_faced,vehicle_breakdowns,final_hp,final_supplies,final_sanity,final_budget_cents,boss.reached,boss_won,miles_traveled,travel_days,partial_travel_days,non_travel_days,avg_mpd,unique_encounters,repairs_spent_cents,bribes_spent_cents,exec_order_active,exec_order_days_remaining,exec_order_cooldown,exposure_streak_heat,exposure_streak_cold,days_with_camp,days_with_repair,travel_ratio,unique_per_20_days,rotation_events,reached_2k_by_150,crossing_events,crossing_permit_uses,crossing_bribe_attempts,crossing_bribe_successes,crossing_detours_taken,crossing_failures,crossing_failure_rate,crossing_bribe_success_rate,day_reason_history,endgame_active,endgame_field_repair_used,endgame_cooldown_days,stop_cap_conversions
"Deep - Aggressive","Deep","Aggressive","DP-ORANGE02",1532,21,"Victory - Boss Defeated","boss.victory",9,0,9,14,4,15600,true,true,2067.6,21,0,0,141.57,9,0,4000,"",0,0,0,0,0,0,1.000,8.57,6,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass||||crossing_pass|||||||endgame_activate;endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Aggressive","Deep","Aggressive","DP-ORANGE02",1533,21,"Victory - Boss Defeated","boss.victory",7,0,10,14,4,16200,true,true,2067.6,21,0,0,141.57,7,0,4000,"",0,0,0,0,0,0,1.000,6.67,5,true,3,0,3,2,1,0,0.000,0.667,"||||crossing_pass|||||crossing_pass||||||endgame_activate;endgame_active|endgame_active|endgame_active;detour|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Aggressive","Deep","Aggressive","DP-ORANGE02",1534,21,"Victory - Boss Defeated","boss.victory",7,0,9,14,4,14700,true,true,2067.6,20,1,0,141.57,7,0,4000,"",0,3,0,0,0,0,1.000,6.67,5,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass||||crossing_pass||||||||endgame_activate;endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Aggressive","Deep","Aggressive","DP-ORANGE02",1535,21,"Victory - Boss Defeated","boss.victory",6,0,10,16,4,14700,true,true,2067.6,21,0,0,141.57,6,0,4000,"",0,1,1,0,0,0,1.000,5.71,6,true,3,0,3,1,2,0,0.000,0.333,"||||crossing_pass||||detour|||||||endgame_activate;endgame_active|endgame_active|endgame_active;detour|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Aggressive","Deep","Aggressive","DP-ABBOTT03",1536,21,"Victory - Boss Defeated","boss.victory",7,0,10,16,4,15700,true,true,2054.6,20,0,1,147.72,7,0,4000,"",0,8,0,0,0,0,0.952,6.67,5,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass||||crossing_pass|||||||endgame_activate;endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active|",true,false,0,0
"Deep - Aggressive","Deep","Aggressive","DP-ABSCAM03",1537,22,"Victory - Boss Defeated","boss.victory",8,0,10,15,4,13200,true,true,2067.6,21,1,0,135.14,8,0,4000,"",0,0,0,0,0,0,1.000,7.27,6,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass|||||crossing_pass||||||endgame_activate;endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Aggressive","Deep","Aggressive","DP-AILEEN03",1538,22,"Victory - Boss Defeated","boss.victory",8,1,10,15,4,13000,true,true,2067.6,21,0,1,141.57,8,2700,4000,"",0,0,0,0,0,1,0.955,7.27,6,true,3,0,3,2,1,0,0.000,0.667,"||||detour||||crossing_pass|||||||repair;endgame_activate;endgame_active;endgame_cooldown|endgame_active;endgame_cooldown|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active|",true,false,0,0
"Deep - Aggressive","Deep","Aggressive","DP-AILES03",1539,22,"Victory - Boss Defeated","boss.victory",8,0,10,13,3,16200,true,true,2067.6,19,1,2,148.65,8,0,4000,"",0,2,0,0,1,0,0.909,7.27,6,true,3,0,3,2,1,0,0.000,0.667,"||||crossing_pass||||crossing_pass||||||camp||endgame_activate;endgame_active|endgame_active;detour|endgame_active|endgame_active|endgame_active|",true,false,0,0
"Deep - Aggressive","Deep","Aggressive","DP-ALEXJON03",1540,21,"Victory - Boss Defeated","boss.victory",6,0,10,14,4,14700,true,true,2067.6,20,0,1,148.65,6,0,4000,"",0,0,0,0,0,0,0.952,5.71,6,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass||||crossing_pass|||||||endgame_activate;endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active|",true,false,0,0
"Deep - Aggressive","Deep","Aggressive","DP-ALITO03",1541,21,"Victory - Boss Defeated","boss.victory",7,0,10,15,4,14700,true,true,2067.6,21,0,0,141.57,7,0,4000,"",0,6,0,0,0,0,1.000,6.67,6,true,3,0,3,3,0,0,0.000,1.000,"|||||crossing_pass||||crossing_pass|||||||endgame_activate;endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Aggressive","Deep","Aggressive","DP-AMNESTY03",1542,21,"Victory - Boss Defeated","boss.victory",7,0,10,16,4,16200,true,true,2067.6,21,0,0,141.57,7,0,4000,"",0,0,0,0,0,0,1.000,6.67,6,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass||||crossing_pass|||||||endgame_activate;endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Aggressive","Deep","Aggressive","DP-AMYBAR03",1543,21,"Victory - Boss Defeated","boss.victory",7,0,10,15,3,14200,true,true,2067.6,21,0,0,141.57,7,0,4000,"",0,4,0,1,0,0,1.000,6.67,6,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass|||||crossing_pass|||||||endgame_activate;endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Aggressive","Deep","Aggressive","DP-ANTIFA03",1544,21,"Victory - Boss Defeated","boss.victory",6,0,10,16,4,14200,true,true,2067.6,21,0,0,141.57,6,0,4000,"",0,0,0,0,0,0,1.000,5.71,5,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass||||crossing_pass||||||endgame_activate;endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Aggressive","Deep","Aggressive","DP-ANTIVAX03",1545,21,"Victory - Boss Defeated","boss.victory",7,0,10,15,4,14700,true,true,2067.6,20,1,0,141.57,7,0,4000,"",0,0,0,0,0,0,1.000,6.67,5,true,3,0,3,2,1,0,0.000,0.667,"||||detour|||||crossing_pass|||||||endgame_activate;endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Aggressive","Deep","Aggressive","DP-AOC03",1546,22,"Victory - Boss Defeated","boss.victory",8,0,10,14,4,14200,true,true,2067.6,21,0,1,141.57,8,0,4000,"",0,0,0,0,1,0,0.955,7.27,6,true,3,0,3,2,1,0,0.000,0.667,"||||detour||||camp|crossing_pass|||||||endgame_activate;endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Aggressive","Deep","Aggressive","DP-ASYLUM03",1547,21,"Victory - Boss Defeated","boss.victory",7,0,10,16,4,14700,true,true,2067.6,20,1,0,141.57,7,0,4000,"",0,0,0,0,0,0,1.000,6.67,4,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass||||crossing_pass|||||||endgame_activate;endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Aggressive","Deep","Aggressive","DP-AUDITAZ03",1548,22,"Victory - Boss Defeated","boss.victory",7,0,10,14,4,15100,true,true,2067.6,20,0,2,148.65,7,0,4000,"tariff_tsunami",1,0,0,0,1,0,0.909,6.36,5,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass|||||crossing_pass||||||camp|endgame_activate;endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|",true,false,0,0
"Deep - Aggressive","Deep","Aggressive","DP-AZAR03",1549,21,"Victory - Boss Defeated","boss.victory",8,0,10,15,4,14200,true,true,2067.6,21,0,0,141.57,8,0,4000,"",0,0,0,0,0,0,1.000,7.62,5,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass|||||crossing_pass|||||||endgame_activate;endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Aggressive","Deep","Aggressive","DP-BANHAM03",1550,21,"Victory - Boss Defeated","boss.victory",7,0,10,14,4,14200,true,true,2067.6,21,0,0,141.57,7,0,4000,"",0,7,0,0,0,0,1.000,6.67,5,true,3,0,3,2,1,0,0.000,0.667,"||||crossing_pass||||detour||||||||endgame_activate;endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Aggressive","Deep","Aggressive","DP-BANNON03",1551,22,"Victory - Boss Defeated","boss.victory",7,1,10,16,4,13700,true,true,2067.6,21,1,0,135.14,7,0,4000,"",0,0,0,0,0,1,1.000,6.36,5,true,3,0,3,1,2,0,0.000,0.333,"||||detour|||repair||crossing_pass||||||endgame_activate;endgame_active|endgame_active|endgame_active;detour|endgame_active|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Aggressive","Deep","Aggressive","DP-BARR03",1552,22,"Victory - Boss Defeated","boss.victory",6,2,10,14,4,12700,true,true,2067.6,22,0,0,135.14,6,0,2500,"",0,4,0,0,1,2,1.000,5.45,6,true,3,0,2,2,0,0,0.000,1.000,"||||camp|crossing_pass;repair||||crossing_pass||repair||||||endgame_activate;endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Aggressive","Deep","Aggressive","DP-BARRON03",1553,10,"Collapse (crossing) - Game Over","collapse_crossing",5,1,10,18,10,500,false,false,1250.0,9,1,0,179.74,5,0,1000,"",0,0,0,0,0,1,1.000,5.00,3,false,2,0,1,1,0,1,0.500,1.000,"||||crossing_pass|repair||||crossing_fail",false,false,0,0
"Deep - Aggressive","Deep","Aggressive","DP-BECK03",1554,22,"Victory - Boss Defeated","boss.victory",7,0,9,15,4,15200,true,true,2054.6,20,1,1,140.68,7,0,4000,"",0,0,0,0,0,0,0.955,6.36,6,true,3,0,3,2,1,0,0.000,0.667,"||||crossing_pass|||||detour|||||||endgame_activate;endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active|",true,false,0,0
"Deep - Aggressive","Deep","Aggressive","DP-BEDMIN03",1555,22,"Victory - Boss Defeated","boss.victory",9,0,10,15,4,14700,true,true,2067.6,21,0,1,141.57,9,0,4000,"",0,0,0,0,0,0,0.955,8.18,6,true,3,0,3,2,1,0,0.000,0.667,"||||crossing_pass|||||crossing_pass|||||||endgame_activate;endgame_active|endgame_active;detour|endgame_active|endgame_active|endgame_active|",true,false,0,0
"Deep - Aggressive","Deep","Aggressive","DP-BENGHAZ03",1556,21,"Victory - Boss Defeated","boss.victory",6,0,10,15,4,14200,true,true,2057.9,20,1,0,140.90,6,0,4000,"",0,0,0,0,0,0,1.000,5.71,6,true,3,0,3,2,1,0,0.000,0.667,"||||detour|||||crossing_pass|||||||endgame_activate;endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|",true,false,0,0
"Deep - Aggressive","Deep","Aggressive","DP-BERNIE03",1557,22,"Victory - Boss Defeated","boss.victory",8,0,10,14,3,14200,true,true,2067.6,21,1,0,135.14,8,0,4000,"",0,0,0,0,1,0,1.000,7.27,6,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass|||||crossing_pass|||||camp||endgame_activate;endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Aggressive","Deep","Aggressive","DP-BIDEN03",1558,21,"Victory - Boss Defeated","boss.victory",8,0,10,15,4,14700,true,true,2067.6,21,0,0,141.57,8,0,4000,"",0,6,0,0,0,0,1.000,7.62,6,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass|||||crossing_pass|||||||endgame_activate;endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Aggressive","Deep","Aggressive","DP-BIGLY03",1559,21,"Victory - Boss Defeated","boss.victory",7,0,9,14,4,14700,true,true,2067.6,21,0,0,141.57,7,0,4000,"",0,1,0,0,0,0,1.000,6.67,6,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass||||crossing_pass||||||endgame_activate;endgame_active|endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Aggressive","Deep","Aggressive","DP-BIGMAC03",1560,22,"Victory - Boss Defeated","boss.victory",8,1,9,16,4,12500,true,true,2067.6,21,1,0,135.14,8,0,4000,"",0,7,0,0,0,1,1.000,7.27,6,true,3,0,3,2,1,0,0.000,0.667,"||||crossing_pass||||detour||repair|||||endgame_activate;endgame_active|endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Aggressive","Deep","Aggressive","DP-BLEACH03",1561,21,"Victory - Boss Defeated","boss.victory",7,0,10,15,4,13600,true,true,2067.6,21,0,0,141.57,7,0,4000,"",0,2,0,0,0,0,1.000,6.67,6,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass||||crossing_pass|||||||endgame_activate;endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Aggressive","Deep","Aggressive","DP-BLEXIT03",1562,21,"Victory - Boss Defeated","boss.victory",7,1,10,16,4,11600,true,true,2067.6,19,2,0,141.57,7,3100,4000,"",0,8,0,0,1,1,1.000,6.67,6,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass||||crossing_pass||||repair|camp||endgame_activate;endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Aggressive","Deep","Aggressive","DP-BLM03",1563,21,"Victory - Boss Defeated","boss.victory",6,0,10,16,4,14700,true,true,2067.6,21,0,0,141.57,6,0,4000,"",0,0,0,0,0,0,1.000,5.71,6,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass||||crossing_pass|||||||endgame_activate;endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Aggressive","Deep","Aggressive","DP-BOEBERT03",1564,21,"Victory - Boss Defeated","boss.victory",8,0,10,14,4,15200,true,true,2067.6,20,1,0,141.57,8,0,4000,"",0,0,0,0,0,0,1.000,7.62,6,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass||||crossing_pass|||||||endgame_activate;endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Aggressive","Deep","Aggressive","DP-BOLTON03",1565,21,"Victory - Boss Defeated","boss.victory",7,0,10,14,4,15200,true,true,2057.9,19,2,0,140.90,7,0,4000,"",0,7,0,0,0,0,1.000,6.67,7,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass||||crossing_pass|||||||endgame_activate;endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|",true,false,0,0
"Deep - Aggressive","Deep","Aggressive","DP-BONTA03",1566,22,"Victory - Boss Defeated","boss.victory",8,0,10,15,4,14700,true,true,2067.6,21,0,1,141.57,8,0,4000,"",0,0,0,0,0,0,0.955,7.27,5,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass|||||crossing_pass|||||||endgame_activate;endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active|",true,false,0,0
"Deep - Aggressive","Deep","Aggressive","DP-BORDER03",1567,21,"Victory - Boss Defeated","boss.victory",7,0,10,16,4,14700,true,true,2067.6,20,1,0,141.57,7,0,3000,"",0,7,0,0,0,0,1.000,6.67,5,true,3,0,2,1,1,0,0.000,0.500,"||||crossing_pass||||crossing_pass||||||||endgame_activate;endgame_active|endgame_active;detour|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Aggressive","Deep","Aggressive","DP-BOXES03",1568,21,"Victory - Boss Defeated","boss.victory",7,0,10,16,4,16100,true,true,2067.6,21,0,0,141.57,7,0,4000,"",0,0,0,0,0,0,1.000,6.67,5,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass|||||crossing_pass||||||endgame_activate;endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Aggressive","Deep","Aggressive","DP-BREIT03",1569,22,"Victory - Boss Defeated","boss.victory",7,1,9,14,4,14600,true,true,2067.6,22,0,0,135.14,7,0,4000,"",0,0,0,0,0,1,1.000,6.36,6,true,3,0,3,2,1,0,0.000,0.667,"||||crossing_pass||repair|||detour|||||||endgame_activate;endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Aggressive","Deep","Aggressive","DP-BUNKER03",1570,21,"Victory - Boss Defeated","boss.victory",8,0,10,16,4,15600,true,true,2067.6,19,1,1,148.65,8,0,4000,"",0,0,0,0,1,0,0.952,7.62,5,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass||||crossing_pass||||||camp||endgame_activate;endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Aggressive","Deep","Aggressive","DP-BUTLER03",1571,21,"Victory - Boss Defeated","boss.victory",7,1,10,16,4,14200,true,true,2067.6,21,0,0,141.57,7,0,2500,"",0,0,0,0,0,1,1.000,6.67,5,true,3,0,2,2,0,0,0.000,1.000,"||||crossing_pass|repair||||crossing_pass|||||||endgame_activate;endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Aggressive","Deep","Aggressive","DP-CANNON03",1572,22,"Victory - Boss Defeated","boss.victory",7,1,9,14,3,15700,true,true,2067.6,21,0,1,141.57,7,0,3000,"",0,0,0,0,0,1,0.955,6.36,5,true,3,0,2,2,0,0,0.000,1.000,"|||repair||crossing_pass||||crossing_pass|||||||endgame_activate;endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active|",true,false,0,0
"Deep - Aggressive","Deep","Aggressive","DP-CAPRIOT03",1573,21,"Victory - Boss Defeated","boss.victory",7,1,10,14,4,14500,true,true,2051.4,20,0,1,147.48,7,0,2500,"",0,0,0,0,1,1,0.952,6.67,6,true,3,0,2,1,1,0,0.000,0.500,"||repair||crossing_pass||||crossing_pass|||||||endgame_activate;endgame_active|endgame_active;camp|endgame_active;detour|endgame_active|endgame_active|",true,false,0,0
"Deep - Aggressive","Deep","Aggressive","DP-CARAVAN03",1574,23,"Victory - Boss Defeated","boss.victory",8,0,10,15,4,13700,true,true,2067.6,19,2,2,141.57,8,0,4000,"",0,0,0,0,2,0,0.913,6.96,6,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass||||crossing_pass|||||||endgame_activate;endgame_active|endgame_active|endgame_active;camp|crossing_pass;endgame_active|endgame_active|camp|endgame_active|",true,false,0,0
"Deep - Aggressive","Deep","Aggressive","DP-CARSON03",1575,21,"Victory - Boss Defeated","boss.victory",6,0,10,15,4,15200,true,true,2067.6,21,0,0,141.57,6,0,3000,"",0,0,1,0,0,0,1.000,5.71,6,true,3,0,2,1,1,0,0.000,0.500,"||||crossing_pass|||||crossing_pass||||||endgame_activate;endgame_active|endgame_active|endgame_active;detour|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Aggressive","Deep","Aggressive","DP-CHEETO03",1576,21,"Victory - Boss Defeated","boss.victory",8,1,10,16,4,11500,true,true,2067.6,20,1,0,141.57,8,0,4000,"",0,1,0,0,0,1,1.000,7.62,5,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass||||repair;crossing_pass|||||||endgame_activate;endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Aggressive","Deep","Aggressive","DP-CHENEY03",1577,22,"Victory - Boss Defeated","boss.victory",7,1,10,14,4,14000,true,true,2067.6,21,0,1,141.57,7,2700,4000,"",0,6,0,0,0,1,0.955,6.36,6,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass|||||crossing_pass|||repair||||endgame_activate;endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active|",true,false,0,0
"Deep - Aggressive","Deep","Aggressive","DP-CHESBRO03",1578,21,"Victory - Boss Defeated","boss.victory",7,0,10,14,4,16600,true,true,2067.6,21,0,0,141.57,7,0,4000,"",0,0,0,0,0,0,1.000,6.67,5,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass||||crossing_pass|||||||endgame_activate;endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Aggressive","Deep","Aggressive","DP-CHINAV03",1579,22,"Victory - Boss Defeated","boss.victory",7,1,10,15,4,13600,true,true,2067.6,21,0,1,141.57,7,0,4000,"",0,8,0,0,1,1,0.955,6.36,5,true,3,0,3,2,1,0,0.000,0.667,"||||detour|||||crossing_pass|repair||||camp||endgame_activate;endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Aggressive","Deep","Aggressive","DP-CLIMATE03",1580,21,"Victory - Boss Defeated","boss.victory",7,0,10,15,4,14200,true,true,2067.6,21,0,0,141.57,7,0,4000,"",0,0,0,0,0,0,1.000,6.67,6,true,3,0,3,2,1,0,0.000,0.667,"||||detour|||||crossing_pass|||||||endgame_activate;endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Aggressive","Deep","Aggressive","DP-CLOWN03",1581,21,"Victory - Boss Defeated","boss.victory",6,0,10,15,4,14700,true,true,2067.6,20,0,1,148.65,6,0,4000,"",0,0,0,0,0,0,0.952,5.71,6,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass||||crossing_pass|||||||endgame_activate;endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active|",true,false,0,0
"Deep - Aggressive","Deep","Aggressive","DP-COAL03",1582,21,"Victory - Boss Defeated","boss.victory",7,1,10,16,4,14000,true,true,2067.6,21,0,0,141.57,7,0,4000,"",0,0,0,0,0,1,1.000,6.67,6,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass||||crossing_pass||||repair|||endgame_activate;endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Aggressive","Deep","Aggressive","DP-COATS03",1583,22,"Victory - Boss Defeated","boss.victory",9,0,9,14,4,14200,true,true,2067.6,21,1,0,135.14,9,0,4000,"",0,3,0,0,0,0,1.000,8.18,7,true,3,0,3,2,1,0,0.000,0.667,"||||detour|||||crossing_pass||||||endgame_activate;endgame_active|endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Aggressive","Deep","Aggressive","DP-COHEN03",1584,21,"Victory - Boss Defeated","boss.victory",6,0,10,15,4,15200,true,true,2067.6,19,1,1,148.65,6,0,4000,"",0,0,0,0,1,0,0.952,5.71,5,true,3,0,3,2,1,0,0.000,0.667,"||||detour||||crossing_pass||||||endgame_activate;endgame_active|endgame_active;camp|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|",true,false,0,0
"Deep - Aggressive","Deep","Aggressive","DP-COLLUSN03",1585,22,"Victory - Boss Defeated","boss.victory",7,0,10,14,4,14700,true,true,2067.6,21,0,1,141.57,7,0,4000,"",0,0,0,0,0,0,0.955,6.36,6,true,3,0,3,2,1,0,0.000,0.667,"||||detour|||||crossing_pass|||||||endgame_activate;endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active|",true,false,0,0
"Deep - Aggressive","Deep","Aggressive","DP-CONWAY03",1586,22,"Victory - Boss Defeated","boss.victory",8,1,10,16,4,14200,true,true,2067.6,21,0,1,141.57,8,0,3000,"",0,0,0,0,0,1,0.955,7.27,5,true,3,0,2,1,1,0,0.000,0.500,"||repair||crossing_pass||||detour||||||||endgame_activate;endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active|",true,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1337,24,"Victory - Boss Defeated","boss.victory",7,1,1,18,4,20200,true,true,2400.0,23,0,1,128.53,7,0,4000,"",0,9,0,0,0,1,0.958,5.83,6,true,3,0,3,2,1,0,0.000,0.667,"||||crossing_pass;repair||||detour|||||endgame_activate;endgame_active|endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|",true,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1338,24,"Boss Vote Failed - Game Over","boss_vote_failed",8,1,2,19,3,20100,true,false,2400.0,20,3,1,128.53,8,0,4000,"",0,1,0,0,1,1,0.958,6.67,6,true,3,0,3,3,0,0,0.000,1.000,"|repair|||crossing_pass||||crossing_pass|||||endgame_activate;endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active|camp|endgame_active|endgame_active|endgame_active|",true,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1339,24,"Victory - Boss Defeated","boss.victory",7,0,1,19,4,21700,true,true,2400.0,24,0,0,123.18,7,0,4000,"",0,4,0,0,0,0,1.000,5.83,4,true,3,0,3,1,2,0,0.000,0.333,"||||crossing_denied;detour|||||detour|||||endgame_activate;endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1340,23,"Victory - Boss Defeated","boss.victory",7,0,2,16,4,23000,true,true,2400.0,23,0,0,128.53,7,0,4000,"tariff_tsunami",1,0,0,0,1,0,1.000,6.09,5,true,3,0,3,3,0,0,0.000,1.000,"|||crossing_pass|||||crossing_pass|||||endgame_activate;endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active;camp|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1341,24,"Victory - Boss Defeated","boss.victory",8,1,1,18,4,20200,true,true,2400.0,24,0,0,123.18,8,0,4000,"",0,0,0,0,0,1,1.000,6.67,7,true,3,0,3,3,0,0,0.000,1.000,"||||crossing_pass|||||crossing_pass||||||endgame_activate;endgame_active|endgame_active;crossing_pass|endgame_active|repair;endgame_active;endgame_cooldown|endgame_active;endgame_cooldown|endgame_active|endgame_active|endgame_active|endgame_active",true,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1342,9,"Collapse (crossing) - Game Over","collapse_crossing",4,0,7,20,10,7400,false,false,1250.0,8,1,0,171.08,4,0,2500,"",0,1,0,0,0,0,1.000,4.00,2,false,2,0,2,1,0,1,0.500,0.500,"|||crossing_pass|||||crossing_fail",false,false,0,0
"Deep - Balanced","Deep","Balanced","DP-ORANGE02",1343,24,"Boss Vote Failed - Game Over","boss_vote_failed",8,1,2,16,4,21500,true,false,2400.0,23,1,0,123.18,8,2700,4000,"",0,7,0,0,0,1,1.000,6.67,5,true,3,0,3,3,0,0,0.000,1.000,"|||repair|crossing_pass|||||crossing_pass|||||endgame_activate;endgame_active|endgame_active|endgame_active;crossing_pass|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active|endgame_active",true,false,0,0
